frame_index,frame_path,sku_index,name,price_full,price_discounted,taxonomy,other_text
18009,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018009.jpg,5,Unknown Brand Gray Serving Bowl with Lid (Plastic-Wrapped),,,Kitchenware > Bowls,Gray bowls stacked and shrink-wrapped; bottom-right shelf
18096,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018096.jpg,1,Nongshim Shin Ramyun Instant Noodle Soup 120g (Red),,,Pantry > Instant Noodles,辛 Shin Ramyun; Korean Spicy Noodle Soup; red pack with black calligraphy
18096,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018096.jpg,2,Nongshim Ansungtangmyun Korean Noodle Soup 125g,,,Pantry > Instant Noodles,안성탕면 (AnSungTangMyun); orange pack
18096,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018096.jpg,3,Paldo Kimchi Ramen 110g,,,Pantry > Instant Noodles,Kimchi; orange pack; Paldo logo
18096,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018096.jpg,4,Nongshim Soon Veggie Ramyun (Vegan) 112g,,,Pantry > Instant Noodles,SOON Veggie; green/white pack; vegan
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,1,Unknown Brand Wuhan Hot Dry Noodles (Instant),,,Pantry > Noodles,武汉 热干面; yellow pack with bowl image
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,2,Unknown Brand Shanghai Scallion Oil Noodles (Instant),,,Pantry > Noodles,上海 葱油拌面; green pack with scallion oil depiction
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,3,Unknown Brand Guilin Rice Noodles (Original),,,Pantry > Noodles > Rice Noodles,桂林米粉; white/teal bag with bamboo/teal characters
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,4,Unknown Brand Guilin Rice Noodles (Spicy),,,Pantry > Noodles > Rice Noodles,桂林米粉 辣味; white bag with purple accent
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,5,Unknown Brand Luosifen River Snail Rice Noodles (Original),,,Pantry > Noodles > Rice Noodles,螺蛳粉; aqua/blue bags with noodle bowl image
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,6,Unknown Brand Luosifen River Snail Rice Noodles (Spicy),,,Pantry > Noodles > Rice Noodles,螺蛳粉 香辣味; purple bags with yellow callout
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,7,Unknown Brand Chongqing Xiao Mian (Spicy Noodles),,,Pantry > Noodles,重庆小面; orange packs with spicy noodle image
18139,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018139.jpg,8,Unknown Brand Beef Bone Flavored Soup (Box),,,Pantry > Soup & Broth,"Beef Bone Flavored Soup; boxed, green circle bowl image"
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,1,Baijia Chenji Red Oil Broad Noodles Single Pack,,,Pantry > Noodles & Pasta > Instant Noodles,红油面皮; Broad Noodles
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,2,Luobawang Liuzhou Snail Rice Noodles (Luosifen) Single Pack - Original (Purple),,,Pantry > Noodles & Pasta > Instant Noodles,螺霸王; 柳州螺蛳粉
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,3,Luobawang Liuzhou Snail Rice Noodles (Luosifen) Single Pack - Pickled Pepper (Green),,,Pantry > Noodles & Pasta > Instant Noodles,螺霸王; 螺蛳粉
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,4,Unknown Brand Wuhan Hot Dry Noodles Single Pack,,,Pantry > Noodles & Pasta > Instant Noodles,武汉热干面
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,5,Unknown Brand Shanghai Scallion Oil Noodles (Cong You Ban Mian) Single Pack,,,Pantry > Noodles & Pasta > Instant Noodles,上海; 葱油拌面
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,6,Unknown Brand Chongqing Xiao Mian Instant Noodles (Spicy) Single Pack,,,Pantry > Noodles & Pasta > Instant Noodles,重庆小面
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,7,Unknown Brand Hot & Sour Vermicelli (Suan La Fen) Single Pack,,,Pantry > Noodles & Pasta > Instant Noodles,酸辣粉
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,8,Unknown Brand Beef Bone Flavored Soup Base Box,,,Pantry > Soup Bases & Broths,Beef Bone Flavored Soup
18117,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018117.jpg,9,Unknown Brand Knife-Cut Wheat Noodles (Dao Xiao Mian) Dried Noodles Bag,,,Pantry > Noodles & Pasta > Dried Noodles,刀削面
18157,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018157.jpg,1,Unknown Brand Beef Bone Flavored Soup (Box),,,Pantry > Soup Base,Beef Bone Flavored Soup; box with bowl image
18157,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018157.jpg,2,"Unknown Brand Luosifen Rice Noodles '螺蛳粉' Spicy (Red Bag, Single Pack)",,,Packaged Foods > Instant Noodles,螺蛳粉
18157,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018157.jpg,3,"Unknown Brand Wuhan Hot Dry Noodles '武汉热干面' (Yellow Pack, Single Pack)",,,Packaged Foods > Instant Noodles,武汉 热干面
18157,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018157.jpg,4,"Unknown Brand Wuhan Hot Dry Noodles '武汉热干面' (Green Pack, Single Pack)",,,Packaged Foods > Instant Noodles,武汉 热干面
18157,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018157.jpg,5,Unknown Brand Red Oil Noodle Sheets '红油面皮' (Single Pack),,,Packaged Foods > Instant Noodles,红油面皮
18157,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018157.jpg,6,"Unknown Brand Hot & Sour Vermicelli '酸辣粉' (Purple Pack, Single Pack)",,,Packaged Foods > Instant Noodles,酸辣粉
18157,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018157.jpg,7,"Unknown Brand Dry Mixed Noodles '拌面' Chili/Spicy (Orange/Black Pack, Single Pack)",,,Packaged Foods > Instant Noodles,干拌面; 香辣
18177,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018177.jpg,1,"Chongqing Xiao Mian Instant Noodles (spicy, bag)",,,Packaged Foods > Instant Noodles,重庆小面; red/orange bag with bowl of noodles image
18177,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018177.jpg,2,"Wuhan Hot Dry Noodles (Re Gan Mian, bag)",,,Packaged Foods > Instant Noodles,武汉 热干面; bright yellow bag
18177,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018177.jpg,3,Shanghai Scallion Oil Noodles (bag),,,Packaged Foods > Instant Noodles,上海 葱油拌面; bright green bag
18177,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018177.jpg,4,Beef Bone Flavored Soup (boxed),,,Packaged Foods > Soup & Broth,Beef Bone Flavored Soup; beige box with green circle; text repeats on front panel
18230,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018230.jpg,1,Haohuanluo Luosifen (Snail Rice Noodles) Single Bag,,,Pantry > Instant Noodles,好欢螺; LUOSIFEN; yellow bag with red heart logo
18230,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018230.jpg,2,Haohuanluo Luosifen (Purple Pack) Single Bag,,,Pantry > Instant Noodles,好欢螺; LUOSIFEN; purple pack variant
18230,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018230.jpg,3,Indomie Mi Goreng Instant Noodles 5-Pack,,,Pantry > Instant Noodles,Indomie; Mi Goreng; Instant Noodles; 5 Packs; fried noodle image on box
18230,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018230.jpg,4,Baijia Chongqing Noodles Single Pack,,,Pantry > Instant Noodles,白家?; 重庆 (Chongqing); red pack with bowl image
18246,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018246.jpg,1,Indomie Mi Goreng Instant Noodles 5-Pack (5 x 85g),,,Pantry > Instant Noodles,Mi Goreng; Instant Fried Noodles; image of fried egg on noodles; multipack box
18246,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018246.jpg,2,Samyang Buldak Hot Chicken Flavor Ramen Cup Original 70g,,,Pantry > Instant Noodles,"불닭볶음면; red cup; ""Hot Chicken Flavor Ramen"""
18246,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018246.jpg,3,Samyang Buldak Hot Chicken Flavor Ramen Cup Carbonara 70g,,,Pantry > Instant Noodles,"pink cup; ""Carbonara""; 불닭"
18246,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018246.jpg,4,Samyang Buldak Hot Chicken Flavor Ramen Cup Mala 70g,,,Pantry > Instant Noodles,"purple cup; ""Mala""; Sichuan pepper"
18246,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018246.jpg,5,Samyang Buldak Hot Chicken Flavor Ramen Cup Curry 70g,,,Pantry > Instant Noodles,"green cup; ""Curry"" variant"
18246,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018246.jpg,6,Nissin Demae Ramen (出前一丁) Instant Noodles 100g Pack,,,Pantry > Instant Noodles,case boxes on top shelf; 出前一丁
18280,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018280.jpg,1,Indomie Mi Goreng Instant Noodles 85g x 30 Pack Box,,,Pantry > Instant Noodles,Instant Noodle Mi Goreng; fried noodle; multipack carton with fried egg serving image
18280,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018280.jpg,2,Samyang Buldak Hot Chicken Flavor Ramen Big Cup (~105g),,,Pantry > Instant Noodles,Buldak; Hot Chicken Flavor; red cup
18280,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018280.jpg,3,Nissin Demae Ramen Cup (~100g),,,Pantry > Instant Noodles,Demae Iccho; cartoon chef boy on cup; assorted flavors visible (black/white cups)
18280,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018280.jpg,4,Hello Kitty Instant Noodles Cup (~70g),,,Pantry > Instant Noodles,Hello Kitty graphics; pink/black/white cups
18280,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018280.jpg,5,Mama Shrimp Tom Yum Instant Noodles Cup (~60g),,,Pantry > Instant Noodles,MAMA; green cup; Thai style tom yum shrimp
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,1,Indomie Mi Goreng Instant Noodles 5-Pack,,,Pantry > Instant Noodles,Indomie Instant Noodles • Mi Goreng (fried noodles) • 5 pack
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,2,Samyang Buldak Hot Chicken Flavor Ramen Cup (Original),,,Pantry > Instant Noodles,Buldak • Hot Chicken Flavor Ramen • spicy chicken • black cup
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,3,Samyang Buldak 2x Spicy Hot Chicken Flavor Ramen Cup,,,Pantry > Instant Noodles,Buldak • 2x Spicy • red cup • hot chicken flavor
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,4,Samyang Buldak Carbonara Hot Chicken Flavor Ramen Cup,,,Pantry > Instant Noodles,Buldak • Carbonara • pink cup • creamy
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,5,Samyang Buldak Cheese Hot Chicken Flavor Ramen Cup,,,Pantry > Instant Noodles,Buldak • Cheese • yellow cup
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,6,Samyang Buldak Curry Hot Chicken Flavor Ramen Cup,,,Pantry > Instant Noodles,Buldak • Curry • green cup
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,7,Samyang Buldak Mala Hot Chicken Flavor Ramen Cup,,,Pantry > Instant Noodles,Buldak • Mala • purple cup • Sichuan pepper
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,8,Nongshim Shin Ramyun Spicy Cup Noodle Soup,,,Pantry > Instant Noodles,Shin Cup • Ramyun • spicy • red cup with 辛 character
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,9,Ottogi Jin Ramen Mild Cup,,,Pantry > Instant Noodles,Jin Ramen (Mild) • blue cup • 진라면
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,10,Ottogi Jin Ramen Spicy Cup,,,Pantry > Instant Noodles,Jin Ramen (Spicy) • red cup • 진라면
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,11,Nongshim Soon Veggie Cup Noodle Soup,,,Pantry > Instant Noodles,Soon • Veggie • green cup • vegan
18295,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018295.jpg,12,Nongshim Kimchi Cup Noodle Soup,,,Pantry > Instant Noodles,Kimchi flavor • pink/red cup
18348,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018348.jpg,1,Indomie Mi Goreng Instant Noodles Multipack Box,,,Pantry > Instant Noodles,Indomie; Mi goreng; Instant Noodles; fried noodle image with egg; multipack carton
18348,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018348.jpg,2,Nongshim Shin Cup Noodle Soup Gourmet Spicy 2.64oz Cup,,,Pantry > Instant Noodles,Shin; 辛; Cup Noodle Soup; red cup
18348,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018348.jpg,3,Nongshim Soon Veggie Cup Noodle Soup (Vegan) Cup,,,Pantry > Instant Noodles,Soon Veggie; green cup; Non‑spicy/Vegan
18348,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018348.jpg,4,Samyang Buldak Hot Chicken Flavor Ramen Carbonara Cup,,,Pantry > Instant Noodles,Buldak; Carbonara; Hot Chicken Flavor Ramen; pink cup
18348,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018348.jpg,5,Ottogi Jin Ramen Spicy Cup,,,Pantry > Instant Noodles,Jin Ramen; Spicy; red cup
18348,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018348.jpg,6,MAMA Shrimp Tom Yum Instant Cup Noodles (Purple Cup),,,Pantry > Instant Noodles,Tom Yum; Shrimp; Thai; purple cup
18203,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018203.jpg,1,Wei Lih Jah-Jan Men Instant Noodles Single Pack,,,Pantry > Instant Noodles,维力 炸酱面; orange pack with black panel and white characters
18203,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018203.jpg,2,Indomie Mi Goreng Instant Noodles 5-Pack,,,Pantry > Instant Noodles,Mi Goreng; instant noodles; box shows fried noodle with egg
18203,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018203.jpg,3,Nissin Demae Iccho (出前一丁) Instant Noodles Case,,,Pantry > Instant Noodles,出前一丁 printed on brown shipping cases
18203,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018203.jpg,4,Baijia Hot & Sour Vermicelli (Suan La Fen) Bag,,,Pantry > Instant Noodles,酸辣粉; white pouch with teal/green accent
18203,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018203.jpg,5,A Kuan Sichuan Red Chili Oil Broad Noodles (Hong You Mian Pi) Bag,,,Pantry > Instant Noodles,红油面皮; large red bags with bowl image
18203,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018203.jpg,6,Wang Korea Beef Bone Flavored Soup Box,,,Pantry > Soup & Broth,Beef Bone Flavored Soup; green and white box on lower right
19038,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019038.jpg,1,Unknown Brand PRO Collagen Facial Mask Box (Multi-Pack),,,Beauty & Personal Care > Skin Care > Face Masks,PRO Collagen
19038,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019038.jpg,2,Unknown Brand Hemp Facial Mask Box (Multi-Pack),,,Beauty & Personal Care > Skin Care > Face Masks,HEMP; hemp leaf icon visible
18502,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018502.jpg,1,Indomie Mi Goreng Original Instant Noodles Case,,,Pantry > Instant Noodles,Indomie; Mi Goreng (fried noodles); carton/box with noodle-and-egg image
18502,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018502.jpg,2,Samyang Buldak Hot Chicken Flavor Ramen Bowl,,,Pantry > Instant Noodles,Buldak; Hot Chicken Flavor Ramen; black big bowl with spicy chicken mascot
18502,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018502.jpg,3,Ottogi Jin Ramen Mild Cup Noodle,,,Pantry > Instant Noodles,Jin Ramen Mild; yellow cup
18502,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018502.jpg,4,CJ Hetbahn Cupbahn Korean Soup & Rice Bowl,,,Meals > Ready-to-Eat Bowls,"Hetbahn Cupbahn; green lids on white bowls; varieties typically include Yukgaejang, Kimchi Jjigae, Doenjang Jjigae"
19321,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019321.jpg,1,JMsolution Water Luminous S.O.S Ringer Mask 10-Pack,,,Beauty & Personal Care > Skincare > Face Masks,Black box with gold border; image of blue IV bag; multiple SALE tags on shelf
19321,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019321.jpg,2,JMsolution Honey Luminous Royal Propolis Mask 10-Pack,,,Beauty & Personal Care > Skincare > Face Masks,Black box with gold border; golden honey/propolis image
19321,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019321.jpg,3,JMsolution Marine Luminous Pearl Deep Moisture Mask 10-Pack,,,Beauty & Personal Care > Skincare > Face Masks,Black box with gold border; white pearl/shell image
19321,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019321.jpg,4,JMsolution Glow Luminous Flower Firming Mask (Rose) 10-Pack,,,Beauty & Personal Care > Skincare > Face Masks,Pink box with rose image; SALE tags nearby
19321,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019321.jpg,5,JMsolution Hyaluronic Ampoule Mask 10-Pack,,,Beauty & Personal Care > Skincare > Face Masks,Black box with gold border; blue dropper bottle image
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,1,Colgate Cavity Protection Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,Colgate; red box
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,2,Colgate Total Whitening Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,Colgate; Total; red/silver box
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,3,Crest 3D White Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,Crest; 3D White; blue box
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,4,Crest Complete Mint Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,Crest; Complete; green box
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,5,Sensodyne Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,SENSODYNE; white box
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,6,Parodontax Gum Care Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,parodontax; white/red box
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,7,Vitis Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,VITIS; white box with blue panel
18794,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0018794.jpg,8,Darlie All Shiny White Toothpaste (size not visible),,,Personal Care > Oral Care > Toothpaste,DARLIE; All Shiny White; blue box
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,1,JMsolution Active Golden Cocoon Mask 10 Sheets,,,Beauty > Skincare > Sheet Masks,Black box with gold border; round golden cocoon image; Korean sheet mask set; SALE signage nearby
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,2,JMsolution Active White Cocoon Mask 10 Sheets,,,Beauty > Skincare > Sheet Masks,Black box with gold border; round white cocoon/egg image
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,3,JMsolution Collagen Lifting Mask 10 Sheets,,,Beauty > Skincare > Sheet Masks,Black box with gold border; orange/yellow round graphic
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,4,JMsolution Glow Luminous Rose Mask 10 Sheets,,,Beauty > Skincare > Sheet Masks,Black box with gold border; pink round/rose graphic
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,5,JMsolution Multi‑Step Ampoule Mask Set 10 Sheets,,,Beauty > Skincare > Sheet Masks,Black/gold box with grid of step icons; Korean text
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,6,JMsolution Hyaluronic Acid Ampoule Serum 30 ml,,,Beauty > Skincare > Serums,Black box featuring a blue dropper bottle illustration
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,7,JayJun Intensive Shining Mask 10 Sheets,,,Beauty > Skincare > Sheet Masks,Boxes with diagonal blue/orange paneling next to black/gold masks
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,8,Cotton Puff Rounds 80 ct Box,,,Beauty > Beauty Tools > Cotton Pads & Puffs,Teal/green boxes on top shelf with a white cotton puff image
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,9,Tea Tree Facial Sheet Mask 10 Sheets,,,Beauty > Skincare > Sheet Masks,White box with mint/green leaf circles at right edge
19303,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0019303.jpg,10,Rose Sheet Mask Set 10 Sheets,,,Beauty > Skincare > Sheet Masks,Pink rectangular box with rose illustration; SALE tags nearby
