frame_index,timestamp_sec,laplacian_var,tenengrad_mean,contrast_std,brightness_mean,selected,saved_path
34687,1156.748,153.380957,30.188649,47.538309,117.032,0,
34688,1156.782,154.902597,30.141393,47.713332,115.828,0,
34689,1156.815,155.326360,29.952864,47.798148,115.125,0,
34690,1156.848,141.196725,28.762056,47.529354,114.811,0,
34691,1156.882,142.994062,28.871094,47.602204,114.259,0,
34692,1156.915,135.656965,28.310605,47.567862,114.167,0,
34693,1156.948,133.016768,28.278873,47.518170,113.919,0,
34694,1156.982,124.388257,27.919842,47.470090,113.672,0,
34695,1157.015,118.949677,27.692667,47.548713,114.031,0,
34696,1157.048,106.820732,27.231331,47.641505,114.438,0,
34697,1157.082,97.951758,26.459099,47.797473,115.205,0,
34698,1157.115,94.045317,26.206596,48.047735,115.683,0,
34699,1157.148,84.737498,25.258312,48.066865,117.246,0,
34700,1157.182,72.189904,24.294334,48.289664,117.731,0,
34701,1157.215,74.164044,23.833080,48.587967,118.723,0,
34702,1157.248,76.914469,23.467584,48.715583,119.669,0,
34703,1157.282,70.345598,22.659410,49.077896,120.402,0,
34704,1157.315,71.939268,23.014627,49.639460,120.677,0,
34705,1157.348,67.980275,22.529234,50.305559,120.723,0,
34706,1157.382,65.328959,22.239333,50.913653,121.112,0,
34707,1157.415,71.992589,22.984856,51.602977,120.842,0,
34708,1157.448,77.646174,23.229788,51.600540,122.105,0,
34709,1157.482,79.452703,23.319799,51.768364,123.001,0,
34710,1157.515,87.401610,23.779634,51.793278,124.014,0,
34711,1157.548,83.999816,23.816791,51.899747,123.633,0,
34712,1157.582,104.835928,24.140085,51.946741,123.293,0,
34713,1157.615,99.275406,24.387104,52.005988,122.631,0,
34714,1157.648,95.559780,24.671308,51.948188,122.426,0,
34715,1157.683,96.083435,24.966628,51.997672,122.288,0,
34716,1157.717,88.478130,25.030130,52.049200,121.991,0,
34717,1157.750,96.159436,25.682187,52.067510,121.269,0,
34718,1157.783,115.469312,26.834101,52.070393,120.498,0,
34719,1157.817,112.680331,27.180942,52.096138,120.003,0,
34720,1157.850,113.754393,27.385827,51.840030,119.782,0,
34721,1157.883,128.420219,28.226406,51.479832,119.198,0,
34722,1157.917,117.276308,27.753945,51.050630,118.942,0,
34723,1157.950,139.377956,29.334716,50.829332,118.473,0,
34724,1157.983,161.997974,30.688320,50.546775,118.016,0,
34725,1158.017,155.770131,30.572131,50.274506,117.562,0,
34726,1158.050,157.598088,31.151150,50.092799,117.029,0,
34727,1158.083,172.533640,32.036786,50.136039,116.444,0,
34728,1158.117,180.095178,32.381141,50.290709,116.117,0,
34729,1158.150,176.631173,32.420217,50.635101,115.946,0,
34730,1158.183,158.257853,32.141785,50.717655,116.014,0,
34731,1158.217,188.529993,33.005296,50.762752,115.672,0,
34732,1158.250,178.801171,32.989474,50.838307,115.835,0,
34733,1158.283,183.311015,33.155299,50.950451,115.913,0,
34734,1158.317,187.633463,33.440915,51.074269,115.876,0,
34735,1158.350,197.517664,33.621910,51.115407,115.843,0,
34736,1158.383,198.546935,33.446998,51.138231,116.001,0,
34737,1158.417,194.761199,33.311392,51.209581,116.014,0,
34738,1158.450,203.611723,33.333194,51.215498,115.959,0,
34739,1158.483,176.180345,32.523224,51.392701,116.271,0,
34740,1158.517,172.703271,32.008852,51.449285,116.388,0,
34741,1158.550,217.990905,32.797050,51.640392,116.169,0,
34742,1158.583,190.645748,32.107292,51.730530,116.541,0,
34743,1158.617,176.536566,31.605677,51.831352,116.644,0,
34744,1158.650,189.914377,32.060054,51.914306,116.767,0,
34745,1158.683,180.496710,31.521841,52.019968,117.009,0,
34746,1158.717,180.621516,31.456197,52.051804,117.250,0,
34747,1158.750,172.489642,31.457500,52.089865,117.221,0,
34748,1158.783,170.273273,31.075343,52.053935,117.273,0,
34749,1158.817,156.867789,30.318367,51.976648,117.366,0,
34750,1158.850,154.661617,30.204429,51.853246,117.451,0,
34751,1158.883,163.426291,30.321434,51.834596,117.372,0,
34752,1158.917,167.426140,30.551198,51.827868,117.295,0,
34753,1158.950,144.679798,29.755518,51.874979,117.460,0,
34754,1158.983,137.740020,29.282054,51.918924,117.490,0,
34755,1159.017,134.754657,29.349596,52.008351,117.451,0,
34756,1159.050,133.175934,28.937929,52.008296,117.541,0,
34757,1159.083,133.792021,28.880997,52.036858,117.537,0,
34758,1159.117,133.763505,28.991181,52.030711,117.610,0,
34759,1159.150,146.363477,29.525735,52.080766,117.714,0,
34760,1159.183,135.943941,29.010165,52.018714,118.138,0,
34761,1159.217,131.720729,28.692443,51.957910,118.403,0,
34762,1159.250,125.490051,28.333356,51.799966,118.770,0,
34763,1159.283,123.413788,27.981728,51.750988,118.980,0,
34764,1159.317,123.430496,27.937313,51.621541,119.189,0,
34765,1159.350,117.505336,27.645074,51.619479,119.409,0,
34766,1159.383,107.247599,26.560873,51.598830,119.704,0,
34767,1159.417,105.455866,26.121117,51.512102,119.682,0,
34768,1159.450,107.992783,26.442047,51.552997,119.653,0,
34769,1159.483,114.289183,26.672886,51.622134,119.802,0,
34770,1159.517,114.448034,25.606532,51.805028,120.267,0,
34771,1159.550,105.777335,25.591816,52.002141,120.730,0,
34772,1159.583,99.902060,25.264281,52.049805,121.460,0,
34773,1159.617,100.969406,25.528329,51.971167,121.995,0,
34774,1159.650,99.085304,25.873798,51.581296,122.945,0,
34775,1159.683,93.762649,24.924648,51.294823,124.055,0,
34776,1159.717,104.961810,25.847089,51.003349,124.645,0,
34777,1159.750,86.450738,24.042979,50.755591,125.966,0,
34778,1159.783,94.511436,24.917998,50.427315,126.564,0,
34779,1159.817,92.285127,24.714733,50.128600,127.358,0,
34780,1159.850,108.385374,25.861227,49.861241,127.686,0,
34781,1159.883,96.798740,25.021241,49.549897,128.488,0,
34782,1159.917,101.460118,25.196985,49.373054,128.985,0,
34783,1159.950,94.366815,24.553702,49.190251,129.377,0,
34784,1159.983,74.191988,23.078322,48.965200,129.626,0,
34785,1160.017,72.867945,23.348205,48.895301,129.553,0,
34786,1160.050,68.753317,22.952868,48.731915,129.956,0,
34787,1160.083,68.359785,23.074345,48.673025,129.901,0,
34788,1160.117,70.959202,22.267823,48.246722,130.072,0,
34789,1160.150,77.235295,23.767131,48.345383,129.609,0,
34790,1160.183,74.942541,23.741620,48.296020,129.264,0,
34791,1160.217,86.347331,24.612070,48.356807,128.415,0,
34792,1160.250,85.975275,23.550942,48.957845,127.412,0,
34793,1160.283,89.401875,25.142300,50.099902,125.778,0,
34794,1160.317,95.619027,25.660859,51.098539,124.495,0,
34795,1160.350,101.798008,25.894886,52.080516,123.355,0,
34796,1160.383,95.625156,25.698545,53.012387,122.247,0,
34797,1160.417,103.628919,25.617688,53.932518,121.027,0,
34798,1160.450,116.319446,26.760670,54.807584,119.646,0,
34799,1160.483,148.654663,27.665429,55.419028,118.224,0,
34800,1160.517,124.258564,26.454948,55.782375,117.279,0,
34801,1160.550,110.898766,26.470037,56.255434,115.987,0,
34802,1160.583,129.456467,27.460294,56.783646,114.516,0,
34803,1160.617,129.068937,27.725386,57.166119,113.283,0,
34804,1160.650,125.086379,27.133992,57.448733,112.304,0,
34805,1160.683,120.794813,26.692195,57.885272,111.272,0,
34806,1160.717,116.650707,26.540104,58.302664,110.120,0,
34807,1160.750,103.603326,26.107774,58.647011,109.203,0,
34808,1160.783,127.865142,27.051648,58.676567,108.717,0,
34809,1160.817,126.678480,27.553178,58.696818,108.696,0,
34810,1160.850,130.129864,27.988152,58.515109,108.963,0,
34811,1160.883,120.316180,27.231278,58.379822,109.342,0,
34812,1160.917,119.499695,27.057335,58.146998,109.454,0,
34813,1160.950,115.516610,26.752331,58.046510,109.432,0,
34814,1160.983,68.101243,22.525309,57.933143,110.127,0,
34815,1161.017,100.290920,25.321818,58.416459,109.065,0,
34816,1161.050,117.329034,26.852192,58.092533,108.441,0,
34817,1161.083,130.954838,28.125562,58.124918,108.239,0,
34818,1161.117,126.801361,27.504361,57.994847,108.624,0,
34819,1161.150,120.947921,27.478424,58.119843,108.864,0,
34820,1161.183,128.768118,28.177624,58.076924,109.029,0,
34821,1161.217,145.130845,29.534302,58.009373,108.991,0,
34822,1161.250,162.969191,30.617187,57.879589,109.015,0,
34823,1161.283,140.006847,29.518962,57.626551,109.588,0,
34824,1161.317,165.462035,31.000967,57.374607,109.706,0,
34825,1161.350,170.565988,31.376570,57.336861,110.021,0,
34826,1161.383,167.113709,31.151946,57.157418,110.495,0,
34827,1161.417,186.516285,32.505926,57.118258,110.477,0,
34828,1161.450,165.031932,30.198732,56.792842,111.194,0,
34829,1161.483,159.812980,30.780055,56.585396,111.196,0,
34830,1161.517,194.178887,32.826938,56.485588,110.781,0,
34831,1161.550,190.417112,32.713941,56.446119,111.026,0,
34832,1161.583,187.472102,32.709479,56.439194,111.042,0,
34833,1161.617,205.894490,33.783984,56.420689,110.600,0,
34834,1161.652,207.648341,34.201249,56.237752,110.362,0,
34835,1161.685,206.710308,34.403112,56.006603,110.195,0,
34836,1161.718,214.020452,34.521922,55.868384,110.615,0,
34837,1161.752,220.579199,34.857280,55.762616,111.975,0,
34838,1161.785,206.456517,34.522386,55.588365,113.756,0,
34839,1161.818,218.946617,34.889516,55.344852,115.225,0,
34840,1161.852,219.947937,34.807791,54.811781,116.814,0,
34841,1161.885,213.493642,34.269282,54.309083,118.508,0,
34842,1161.918,212.415902,34.023625,53.755647,119.949,0,
34843,1161.952,217.536285,34.098327,53.297887,120.694,0,
34844,1161.985,207.205027,33.269483,52.853396,121.361,0,
34845,1162.018,191.665254,32.531163,52.527762,121.703,0,
34846,1162.052,190.083098,32.300104,52.129345,122.059,0,
34847,1162.085,176.754092,31.292026,51.716123,122.469,0,
34848,1162.118,194.424873,31.687360,51.369989,122.461,0,
34849,1162.152,192.805366,31.030888,51.380870,122.595,0,
34850,1162.185,179.231076,30.073329,51.671705,122.476,0,
34851,1162.218,179.565933,30.026502,52.140315,121.970,0,
34852,1162.252,162.864839,28.824187,52.669685,121.439,0,
34853,1162.285,168.835439,28.668426,53.201538,119.759,0,
34854,1162.318,158.758864,28.077887,53.671144,118.228,0,
34855,1162.352,127.374672,26.676364,54.210455,116.429,0,
34856,1162.385,148.635561,27.079183,54.482098,114.231,0,
34857,1162.418,165.242398,26.597979,54.543856,112.458,0,
34858,1162.452,144.082543,25.780709,54.572972,110.758,0,
34859,1162.485,131.897983,25.257799,54.480177,109.152,0,
34860,1162.518,122.859750,24.840712,54.245297,106.845,0,
34861,1162.552,115.755089,24.326711,53.844766,104.970,0,
34862,1162.585,104.138141,23.266052,53.269358,103.630,0,
34863,1162.618,94.210264,22.617614,52.724583,102.553,0,
34864,1162.652,91.954399,22.273834,52.169569,101.146,0,
34865,1162.685,79.698073,21.395340,51.523451,99.850,0,
34866,1162.718,72.938977,20.869707,50.871201,98.845,0,
34867,1162.752,66.121232,20.275371,50.407149,98.455,0,
34868,1162.785,64.880337,20.013849,50.139949,98.815,0,
34869,1162.818,62.086425,19.323558,50.262017,99.635,0,
34870,1162.852,58.009085,18.830710,50.350598,100.417,0,
34871,1162.885,55.174365,18.614158,50.576579,101.200,0,
34872,1162.918,53.292838,18.525391,50.617276,101.354,0,
34873,1162.952,52.228834,18.246148,50.408446,101.502,0,
34874,1162.985,56.428387,18.440915,50.268148,102.012,0,
34875,1163.018,55.763139,18.381297,50.354495,102.192,0,
34876,1163.052,53.852930,18.298236,50.675456,102.963,0,
34877,1163.085,53.870845,18.361158,51.153161,104.251,0,
34878,1163.118,57.764878,18.993762,50.738552,105.722,0,
34879,1163.152,58.072249,19.269570,50.763805,107.977,0,
34880,1163.185,57.678215,19.264734,50.546954,110.205,0,
34881,1163.218,56.901986,19.433792,50.434846,111.953,0,
34882,1163.252,57.402065,20.009299,50.602759,113.443,0,
34883,1163.285,68.629655,20.776207,50.666904,115.570,0,
34884,1163.318,69.480093,21.173163,50.528899,118.577,0,
34885,1163.352,77.962031,21.977060,50.396091,121.009,0,
34886,1163.385,92.118151,22.502516,50.257663,123.227,0,
34887,1163.418,89.917393,23.082830,50.114762,125.445,0,
34888,1163.452,86.239692,23.384330,49.846170,127.620,0,
34889,1163.485,88.692167,23.919153,49.615346,129.486,0,
34890,1163.518,82.685794,23.579401,49.223187,131.657,0,
34891,1163.552,78.432066,23.741546,48.850049,133.432,0,
34892,1163.585,89.182370,24.988188,48.476499,134.917,0,
34893,1163.618,89.367573,25.364131,48.122547,136.494,0,
34894,1163.652,95.180998,26.341717,47.820510,137.845,0,
34895,1163.685,106.148797,27.335344,47.560996,138.600,0,
34896,1163.718,110.191894,28.116663,47.442015,139.450,0,
34897,1163.752,117.452647,28.667776,47.495410,140.012,0,
34898,1163.785,132.405820,30.259524,47.520357,140.684,0,
34899,1163.818,131.328879,31.071247,47.246327,141.743,0,
34900,1163.852,147.615578,32.339351,46.964546,142.562,0,
34901,1163.885,145.921968,32.403725,46.876059,143.208,0,
34902,1163.918,157.271236,32.987852,46.990736,143.515,0,
34903,1163.952,158.057416,33.316440,47.243929,143.281,0,
34904,1163.985,168.933198,34.213235,47.644980,142.735,0,
34905,1164.018,173.221735,34.915051,48.068573,142.170,0,
34906,1164.052,181.643414,35.449283,48.418533,141.628,0,
34907,1164.085,173.111882,34.634137,48.655100,141.123,0,
34908,1164.118,164.126189,34.001983,48.928930,140.580,0,
34909,1164.152,169.207601,34.787157,49.312764,139.634,0,
34910,1164.185,160.467607,34.771750,49.529230,139.073,0,
34911,1164.218,174.195913,35.604907,49.737218,138.285,0,
34912,1164.252,168.247833,35.168219,49.932299,137.915,0,
34913,1164.285,192.080975,37.205788,50.212004,136.780,0,
34914,1164.318,192.824107,37.707398,50.379552,135.770,0,
34915,1164.352,225.609978,38.384920,50.379440,134.405,0,
34916,1164.385,204.674968,38.168550,50.456199,133.131,0,
34917,1164.418,211.170159,39.188316,50.494784,131.817,0,
34918,1164.452,220.316914,40.076781,50.418662,130.602,0,
34919,1164.485,229.040331,40.585024,50.229508,129.430,0,
34920,1164.518,222.397506,40.482200,49.962793,128.434,0,
34921,1164.552,200.676709,39.212343,49.599295,127.687,0,
34922,1164.585,227.073244,40.926527,49.396453,126.484,0,
34923,1164.618,214.901187,40.938776,49.278647,125.899,0,
34924,1164.652,216.133973,40.696890,49.059557,125.337,0,
34925,1164.685,217.691612,40.737148,48.999113,124.555,0,
34926,1164.718,238.604258,41.507994,48.925383,123.464,0,
34927,1164.752,233.649390,41.460819,48.986269,122.619,0,
34928,1164.785,221.371821,40.888034,48.869555,122.212,0,
34929,1164.818,211.033496,39.924720,48.612706,122.002,0,
34930,1164.852,208.283807,39.726357,48.345044,121.724,0,
34931,1164.885,207.966047,39.909868,48.157765,121.543,0,
34932,1164.918,206.169644,39.815889,47.945400,121.573,0,
34933,1164.952,207.150527,39.574704,47.744388,121.479,0,
34934,1164.985,205.395894,39.175477,47.703423,121.275,0,
34935,1165.018,205.633379,38.825873,47.693533,120.990,0,
34936,1165.052,201.735694,38.565940,47.458324,120.524,0,
34937,1165.085,201.189943,38.186715,47.382999,120.618,0,
34938,1165.118,192.276614,36.917874,47.250590,121.082,0,
34939,1165.152,184.995139,36.113016,47.108874,121.198,0,
34940,1165.185,176.432395,36.129675,47.076560,121.451,0,
34941,1165.218,198.082399,37.321938,47.171783,121.665,0,
34942,1165.252,185.237793,36.126051,47.023170,122.160,0,
34943,1165.285,174.284372,35.577380,46.886903,122.627,0,
34944,1165.318,194.410430,35.194217,46.740879,123.461,0,
34945,1165.352,179.923438,35.470114,46.997567,123.709,0,
34946,1165.385,180.663528,35.698533,47.043751,124.518,0,
34947,1165.418,172.924194,35.299509,47.136977,124.978,0,
34948,1165.452,167.162343,35.125811,47.135638,125.258,0,
34949,1165.485,156.373375,34.547580,47.130967,125.392,0,
34950,1165.518,145.196342,33.937704,47.228048,125.650,0,
34951,1165.552,147.424086,33.856959,47.829860,125.024,0,
34952,1165.585,129.905728,32.446314,48.818836,123.327,0,
34953,1165.618,144.024159,32.745354,49.699582,121.392,0,
34954,1165.652,154.653302,32.938525,50.223005,120.674,0,
34955,1165.687,149.542038,32.408144,50.876384,120.304,0,
34956,1165.720,142.874828,32.059995,51.327128,120.348,0,
34957,1165.753,132.081843,31.806202,51.353716,121.705,0,
34958,1165.787,152.091645,33.207574,51.694727,123.150,0,
34959,1165.820,166.301640,33.965544,52.127161,124.474,0,
34960,1165.853,170.193492,34.170456,52.524558,125.913,0,
34961,1165.887,189.879042,35.110587,52.680266,127.056,0,
34962,1165.920,167.429591,33.698984,52.643409,128.298,0,
34963,1165.953,188.307370,34.964395,52.822316,128.881,0,
34964,1165.987,188.043226,34.887837,52.831756,129.618,0,
34965,1166.020,199.977325,35.751162,52.873878,130.124,0,
34966,1166.053,209.131165,35.837548,52.720316,130.669,0,
34967,1166.087,206.142557,36.003219,52.576989,131.112,0,
34968,1166.120,201.473519,35.545840,52.395212,131.624,0,
34969,1166.153,188.710954,34.725867,52.236031,132.115,0,
34970,1166.187,196.748495,35.282178,52.112920,132.401,0,
34971,1166.220,214.036520,35.873273,52.019381,132.621,0,
34972,1166.253,211.386384,35.853275,51.948493,132.818,0,
34973,1166.287,277.353606,36.649734,51.991206,132.620,0,
34974,1166.320,250.033469,36.341698,52.018283,132.891,0,
34975,1166.353,243.034140,36.260400,52.031612,133.088,0,
34976,1166.387,233.989452,35.930467,52.068220,133.333,0,
34977,1166.420,239.311386,36.082613,52.194945,133.480,0,
34978,1166.453,240.582972,35.988502,52.241621,133.710,0,
34979,1166.487,245.513633,36.091047,52.306941,133.851,0,
34980,1166.520,249.479469,36.154295,52.337398,133.978,0,
34981,1166.553,249.518320,36.141142,52.407606,134.259,0,
34982,1166.587,247.903969,36.138832,52.467716,134.454,0,
34983,1166.620,247.259753,36.118159,52.475554,134.625,0,
34984,1166.653,247.047498,36.125759,52.396284,134.747,0,
34985,1166.687,256.977010,36.431598,52.325541,134.725,0,
34986,1166.720,260.685060,36.558678,52.250530,134.705,0,
34987,1166.753,262.379260,36.630287,52.156161,134.655,0,
34988,1166.787,266.880601,36.701579,52.070162,134.634,0,
34989,1166.820,268.080716,36.643219,52.106331,134.493,0,
34990,1166.853,265.571242,36.569354,52.081836,134.587,0,
34991,1166.887,271.059233,36.721175,52.060352,134.584,0,
34992,1166.920,272.285514,36.695998,52.043607,134.606,0,
34993,1166.953,268.175325,36.560617,52.042636,134.599,0,
34994,1166.987,232.359912,35.852037,51.986476,134.728,0,
34995,1167.020,225.360440,35.478413,51.974697,134.830,0,
34996,1167.053,254.026184,36.248714,51.983405,134.842,0,
34997,1167.087,261.590093,36.388681,51.962889,134.911,0,
34998,1167.120,269.018396,36.478753,51.929356,135.079,0,
34999,1167.153,265.882143,36.437989,51.929665,135.138,0,
35000,1167.187,261.792281,36.256580,51.889128,135.237,0,
35001,1167.220,254.272173,35.884392,51.860292,135.343,0,
35002,1167.253,280.888798,35.404388,51.832676,135.417,0,
35003,1167.287,263.824520,35.608897,51.854264,135.623,0,
35004,1167.320,245.031393,35.205480,51.842006,135.841,0,
35005,1167.353,242.795024,34.921848,51.882501,135.895,0,
35006,1167.387,233.200898,34.734275,51.872967,136.055,0,
35007,1167.420,221.810214,34.499900,51.894349,136.154,0,
35008,1167.453,210.098071,34.178741,51.868649,136.320,0,
35009,1167.487,190.047554,33.422334,51.817933,136.483,0,
35010,1167.520,169.351813,32.476191,51.761837,136.755,0,
35011,1167.553,156.204164,31.909494,51.753900,136.945,0,
35012,1167.587,140.267593,30.923346,51.666281,137.235,0,
35013,1167.620,127.974154,30.047418,51.650909,137.492,0,
35014,1167.653,122.384141,29.707529,51.663343,137.692,0,
35015,1167.687,120.805334,29.537511,51.666101,137.806,0,
35016,1167.720,120.662439,29.453758,51.631872,137.942,0,
35017,1167.753,111.926287,28.539212,51.485828,138.149,0,
35018,1167.787,111.035340,28.426353,51.327120,138.229,0,
35019,1167.820,101.822599,27.414867,51.083494,138.609,0,
35020,1167.853,99.546006,26.920770,50.852140,138.865,0,
35021,1167.887,93.629551,26.375511,50.669005,139.032,0,
35022,1167.920,93.433200,26.392005,50.526732,138.999,0,
35023,1167.953,86.513967,25.860390,50.358251,139.231,0,
35024,1167.987,90.263676,26.151098,50.230045,139.210,0,
35025,1168.020,91.835757,26.350404,50.199993,139.280,0,
35026,1168.053,89.066390,26.195599,50.013542,139.443,0,
35027,1168.087,88.813050,26.118735,49.873002,139.396,0,
35028,1168.120,88.702173,26.011754,49.701020,139.392,0,
35029,1168.153,91.274609,26.220867,49.552046,139.269,0,
35030,1168.187,90.837676,26.187532,49.376211,139.238,0,
35031,1168.220,104.665204,26.052805,49.261960,139.014,0,
35032,1168.253,94.011598,26.075319,49.129731,138.827,0,
35033,1168.287,87.824653,25.733718,48.945991,138.659,0,
35034,1168.320,87.952423,25.697522,48.774326,138.459,0,
35035,1168.353,86.820757,25.726271,48.642842,138.318,0,
35036,1168.387,94.305030,26.295097,48.499653,138.067,0,
35037,1168.420,99.748808,26.729004,48.436448,137.794,0,
35038,1168.453,98.756686,26.533908,48.241103,137.759,0,
35039,1168.487,100.172239,26.591503,48.148036,137.554,0,
35040,1168.520,98.789572,26.439793,47.968430,137.506,0,
35041,1168.553,118.541366,27.591995,47.971759,137.165,0,
35042,1168.587,108.915033,27.095035,47.856826,137.198,0,
35043,1168.620,128.192876,27.941233,47.862461,136.967,0,
35044,1168.653,124.560911,27.736076,47.697354,136.982,0,
35045,1168.687,125.724246,27.842470,47.494618,136.666,0,
35046,1168.720,126.021932,27.490114,47.452797,136.335,0,
35047,1168.753,133.239904,27.760127,47.581579,135.968,0,
35048,1168.787,138.415574,27.700598,47.727391,135.687,0,
35049,1168.820,135.946809,27.252207,48.275743,135.006,0,
35050,1168.853,131.054164,26.872634,48.912111,134.228,0,
35051,1168.887,128.709549,26.611784,49.460901,133.299,0,
35052,1168.920,123.332917,26.190081,49.921178,132.197,0,
35053,1168.953,117.950601,25.738218,50.293442,130.917,0,
35054,1168.987,124.764597,25.519926,50.631027,129.521,0,
35055,1169.020,120.111366,24.795272,50.749823,128.221,0,
35056,1169.053,115.575878,24.195321,50.587096,127.111,0,
35057,1169.087,109.316874,23.706939,50.130151,126.022,0,
35058,1169.120,102.361229,23.212845,49.758363,125.226,0,
35059,1169.153,97.464561,22.642908,49.771854,124.151,0,
35060,1169.187,100.924718,22.266722,49.763942,123.432,0,
35061,1169.220,69.057288,20.441166,49.897595,123.075,0,
35062,1169.253,61.123632,19.934791,49.856160,123.296,0,
35063,1169.287,54.825799,20.050618,50.231234,122.511,0,
35064,1169.320,53.027302,19.793150,50.291335,121.547,0,
35065,1169.353,47.586552,19.689773,50.090519,121.507,0,
35066,1169.387,45.134576,19.118886,50.363086,121.108,0,
35067,1169.420,43.137815,18.807130,51.016134,120.807,0,
35068,1169.453,39.411456,18.261991,51.302759,121.245,0,
35069,1169.487,38.766377,18.364555,51.545219,121.311,0,
35070,1169.520,37.182887,18.303911,51.552199,121.831,0,
35071,1169.553,35.141709,17.470560,51.473637,122.976,0,
35072,1169.587,34.111224,17.453303,52.027932,124.049,0,
35073,1169.622,35.745759,17.525739,52.268916,126.525,0,
35074,1169.653,37.293063,17.604789,52.677788,127.774,0,
35075,1169.688,38.322676,17.606944,53.046746,128.327,0,
35076,1169.722,43.151071,18.177174,52.875009,128.572,0,
35077,1169.755,37.060322,16.890268,52.471982,129.543,0,
35078,1169.788,44.151611,17.690707,52.301243,131.307,0,
35079,1169.822,44.699738,18.490116,52.039719,132.997,0,
35080,1169.855,43.184541,18.157578,51.922211,134.447,0,
35081,1169.888,44.743896,18.307133,51.810282,135.744,0,
35082,1169.922,46.931972,18.837737,51.894852,136.564,0,
35083,1169.955,51.078708,19.259474,51.551607,137.963,0,
35084,1169.988,55.151182,19.675073,51.729441,138.494,0,
35085,1170.022,59.277234,20.326626,51.794419,139.262,0,
35086,1170.055,58.854877,20.504235,51.507322,140.093,0,
35087,1170.088,56.978363,20.249814,50.094278,143.238,0,
35088,1170.122,56.543956,20.566990,49.474107,144.362,0,
35089,1170.155,79.139738,21.906958,48.721915,145.627,0,
35090,1170.188,69.820264,22.061100,47.972395,147.710,0,
35091,1170.222,69.908833,22.927441,47.696066,148.229,0,
35092,1170.255,88.681780,24.356781,47.443720,148.272,0,
35093,1170.288,86.782220,24.572125,47.064131,148.697,0,
35094,1170.322,89.480054,24.881936,46.787487,149.091,0,
35095,1170.355,103.004724,25.717368,46.406934,149.261,0,
35096,1170.388,97.048296,25.486474,46.082504,149.270,0,
35097,1170.422,92.480661,25.322006,45.942594,148.828,0,
35098,1170.455,110.765171,26.020585,45.892564,148.096,0,
35099,1170.488,107.141149,25.980368,45.853545,147.302,0,
35100,1170.522,102.393371,25.779312,45.852212,146.524,0,
35101,1170.555,99.813803,25.552314,45.880610,145.644,0,
35102,1170.588,111.425738,25.988796,45.909448,145.027,0,
35103,1170.622,97.994539,25.253387,45.854238,144.653,0,
35104,1170.655,93.351871,24.703049,45.782997,144.295,0,
35105,1170.688,102.558444,25.228550,45.744969,143.762,0,
35106,1170.722,103.665059,25.247330,45.767925,143.425,0,
35107,1170.755,98.919642,24.853782,45.761990,143.259,0,
35108,1170.788,89.239702,24.308945,45.749071,143.006,0,
35109,1170.822,92.196842,24.651393,45.847531,142.597,0,
35110,1170.855,98.797078,24.980860,45.841991,142.308,0,
35111,1170.888,87.860356,23.754740,45.721859,142.201,0,
35112,1170.922,88.122268,23.851165,45.750561,141.825,0,
35113,1170.955,90.550606,23.781019,45.714590,141.407,0,
35114,1170.988,95.265769,24.071062,45.697466,141.057,0,
35115,1171.022,104.225941,24.568108,45.748716,140.734,0,
35116,1171.055,85.458319,23.262004,45.650819,140.756,0,
35117,1171.088,86.896062,23.709652,45.886895,140.448,0,
35118,1171.122,107.929994,24.150379,46.004080,140.038,0,
35119,1171.155,91.445305,23.937974,46.094133,139.793,0,
35120,1171.188,107.302143,25.086289,46.323923,139.456,0,
35121,1171.222,112.774927,25.524363,46.467125,139.263,0,
35122,1171.255,100.220372,24.706705,46.497765,139.348,0,
35123,1171.288,105.163660,24.749648,46.687982,139.237,0,
35124,1171.322,108.682885,24.854254,46.871211,139.162,0,
35125,1171.355,101.333779,24.686042,46.997461,139.230,0,
35126,1171.388,109.405726,25.346605,47.171916,139.287,0,
35127,1171.422,98.873863,24.493844,47.212333,139.678,0,
35128,1171.455,99.163279,24.542350,47.318967,139.776,0,
35129,1171.488,114.467022,25.502968,47.585861,139.733,0,
35130,1171.522,124.356633,26.088273,47.673611,139.755,0,
35131,1171.555,115.904585,25.723434,47.728464,139.931,0,
35132,1171.588,125.596572,26.622487,47.842125,139.870,0,
35133,1171.622,115.956853,26.210592,47.847927,139.904,0,
35134,1171.655,112.132205,26.236215,47.884597,139.873,0,
35135,1171.688,139.231822,27.510816,47.996138,139.599,0,
35136,1171.722,136.682915,27.719811,48.015627,139.506,0,
35137,1171.755,137.362003,27.902719,48.085214,139.272,0,
35138,1171.788,156.533122,28.499873,48.130358,139.177,0,
35139,1171.822,139.864367,28.005435,48.098485,139.373,0,
35140,1171.855,118.855403,26.821805,47.918623,139.685,0,
35141,1171.888,141.243322,27.829661,47.937917,139.635,0,
35142,1171.922,134.104043,27.665371,47.935311,139.903,0,
35143,1171.955,134.679758,27.951097,48.038927,140.096,0,
35144,1171.988,157.919976,28.845897,48.119436,140.253,0,
35145,1172.022,149.620365,28.495444,48.157174,140.612,0,
35146,1172.055,143.655971,28.410318,48.245351,140.789,0,
35147,1172.088,182.870337,28.663707,48.332252,140.818,0,
35148,1172.122,159.973466,28.435916,48.352416,141.071,0,
35149,1172.155,111.501278,25.823397,48.142007,141.537,0,
35150,1172.188,129.759861,27.306132,48.272874,141.334,0,
35151,1172.222,143.029081,28.039159,48.343000,141.386,0,
